"inc_borough","cong_dist","al_source_desc","al_index_desc","highest_al_level","inc_class_group","inc_resp_min_qy","engines_assigned","ladders_assigned","others_units_assigned","emergency_min_qy","day_type","working_hour","time_of_day","tua_is_one"
"Brooklyn","11","EMS","Initial Alarm","First Alarm","M_E",4.26666666666667,1,0,0,12.1666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","7","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.81666666666667,3,2,1,9.53333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",4.56666666666667,2,2,1,9.03333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","9","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",9,1,0,0,2.83333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","NonM_E",5.58333333333333,1,0,0,14.25,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","14","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.11666666666667,0,1,2,11.3333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",4.66666666666667,1,0,0,10.2166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.1,1,1,1,19.6666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","EMS-911","Initial Alarm","First Alarm","M_E",3.56666666666667,1,0,0,20.35,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonS_F",5.61666666666667,2,2,1,22.8,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","EMS","DEFAULT RECORD","First Alarm","M_MFAs",5.83333333333333,1,0,0,2.36666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.96666666666667,0,1,0,17.35,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.05,1,1,0,25.35,"Weekend","TRUE","Afternoon","FALSE"
"Queens","14","PHONE","Initial Alarm","First Alarm","S_F",5.13333333333333,3,2,1,22.2333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.73333333333333,1,1,1,3.13333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.98333333333333,0,1,0,11.4833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.31666666666667,1,1,1,6.08333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",3.75,1,1,0,12.5666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.5,1,0,1,3.31666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","S_F",5.8,1,1,0,2.61666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","13","EMS-911","DEFAULT RECORD","First Alarm","M_E",11.95,1,0,0,5.56666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.58333333333333,1,1,0,9.81666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","EMS-911","Initial Alarm","First Alarm","M_E",6.66666666666667,1,0,0,41.0333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","11","PHONE","Initial Alarm","First Alarm","NonM_E",4.45,2,1,1,13.9333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","9","EMS","Initial Alarm","First Alarm","M_E",3.41666666666667,1,0,0,4.6,"Weekend","TRUE","Afternoon","TRUE"
"Queens","3","EMS","Initial Alarm","First Alarm","M_E",7.73333333333333,1,0,0,30.7666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",7.73333333333333,1,2,0,17.65,"Weekend","TRUE","Afternoon","FALSE"
"Queens","14","Others","Initial Alarm","First Alarm","NonM_E",0.783333333333333,0,1,0,1.53333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","7","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.18333333333333,1,2,0,6.45,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","14","EMS-911","Initial Alarm","First Alarm","M_E",5.16666666666667,1,0,0,38.0833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","14","EMS","Initial Alarm","First Alarm","M_E",4.3,1,0,0,10.5666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","14","EMS","Initial Alarm","First Alarm","M_E",3.63333333333333,1,0,0,88.4333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","13","EMS-911","Initial Alarm","First Alarm","M_E",12.0166666666667,1,0,0,6.33333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",11.8,1,0,0,1.71666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",13.2166666666667,0,1,0,4.53333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",10.9166666666667,0,1,0,5.53333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",4.01666666666667,1,0,0,17.1333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.63333333333333,0,2,0,10,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",3.96666666666667,1,0,0,34.35,"Weekend","TRUE","Afternoon","TRUE"
"Queens","7","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.21666666666667,1,1,1,10.0166666666667,"Weekend","TRUE","Afternoon","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",4.5,2,2,1,10.6333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.45,2,2,1,6.85,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","12","EMS-911","DEFAULT RECORD","First Alarm","M_E",5.85,1,0,0,10.85,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",5.7,2,3,2,47.95,"Weekend","TRUE","Afternoon","FALSE"
"Staten Island","11","EMS-911","Initial Alarm","First Alarm","M_E",3.76666666666667,1,0,0,10.8333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",7.28333333333333,0,1,0,19.05,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",5.28333333333333,1,0,0,10.9166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",8.91666666666667,1,0,0,9.51666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Queens","5","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",3.4,4,2,1,1.63333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","13","EMS","Initial Alarm","First Alarm","NonM_E",10.4833333333333,1,1,0,12.7666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",6.28333333333333,0,1,0,10.9666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Queens","7","EMS","Initial Alarm","First Alarm","NonM_E",6.65,1,0,0,13.2666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",6.03333333333333,1,0,0,4.21666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","10","Others","Initial Alarm","First Alarm","M_E",1.61666666666667,0,0,1,39.0333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.58333333333333,1,2,0,6.95,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",3.3,1,0,0,13.3833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.05,4,2,1,3.5,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",4.21666666666667,2,2,1,29.9166666666667,"Weekend","TRUE","Afternoon","FALSE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",10.7333333333333,0,1,0,22.6333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Queens","5","EMS","DEFAULT RECORD","First Alarm","M_E",5.96666666666667,1,0,0,3.6,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",5.83333333333333,1,0,0,49.2833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","13","Others","Initial Alarm","First Alarm","NonM_E",15.1166666666667,0,0,4,39.15,"Weekend","TRUE","Afternoon","FALSE"
"Queens","6","EMS","Initial Alarm","First Alarm","M_E",3.16666666666667,1,0,0,30.65,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",3.9,1,1,0,12.9333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",7.95,0,1,0,11.4666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",4.03333333333333,0,1,0,8.63333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonM_E",5.95,0,1,0,2.98333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Queens","14","PHONE","Initial Alarm","First Alarm","NonM_E",4.65,3,2,1,14.6666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","10","EMS","Initial Alarm","First Alarm","M_E",5.38333333333333,1,0,0,3.98333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",8.5,0,1,0,15.2833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.75,2,3,1,12.5666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",4.98333333333333,3,2,1,15.1833333333333,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",5.91666666666667,1,1,0,8.68333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","13","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.71666666666667,1,1,1,41.3166666666667,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",2.88333333333333,1,0,0,12.8,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",5.71666666666667,0,1,0,11.1666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.53333333333333,1,1,1,22.2,"Weekend","TRUE","Afternoon","FALSE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",3.21666666666667,1,0,0,17.3166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","10","EMS","Initial Alarm","First Alarm","M_E",7.48333333333333,1,0,0,17.0833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",5.16666666666667,1,0,0,20.0833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS-911","Initial Alarm","First Alarm","M_E",4.45,1,0,0,3.41666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.76666666666667,1,1,1,9.53333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",5.01666666666667,1,0,0,15,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",2.05,2,1,1,12.0833333333333,"Weekend","TRUE","Afternoon","FALSE"
"Queens","6","EMS","Initial Alarm","First Alarm","M_E",8.83333333333333,1,0,0,0.3,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS","DEFAULT RECORD","First Alarm","M_E",5,1,0,0,2.26666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",4.4,1,1,0,9.06666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",4.08333333333333,4,2,2,4.71666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","12","EMS-911","DEFAULT RECORD","First Alarm","M_E",20.9166666666667,1,0,0,1.45,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",11.8833333333333,0,1,0,27.5166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS","DEFAULT RECORD","First Alarm","M_E",6.03333333333333,1,0,0,1.78333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",4.83333333333333,0,1,0,20.8666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",5.75,0,1,0,7.23333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS-911","Initial Alarm","First Alarm","M_E",3.98333333333333,1,0,0,5.23333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.96666666666667,3,2,1,10.0833333333333,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",8.25,0,1,0,15.1833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",6.48333333333333,0,1,0,10.3666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",6.98333333333333,0,1,0,11.5833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","EMS","DEFAULT RECORD","First Alarm","M_E",4.85,1,0,0,7.78333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","M_E",8.55,0,1,0,16.5833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","13","Others","Initial Alarm","First Alarm","NonM_E",8.15,0,1,0,8.2,"Weekend","TRUE","Afternoon","TRUE"
"Queens","7","EMS-911","Initial Alarm","First Alarm","M_E",5.31666666666667,1,0,0,4.31666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",7.06666666666667,1,0,0,13.45,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",6.3,0,1,0,16.8,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",2.23333333333333,1,1,1,4.46666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","S_F",5.15,1,1,0,12.9166666666667,"Weekend","TRUE","Afternoon","FALSE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.1,1,1,0,6.26666666666667,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonM_E",4.76666666666667,2,2,1,2.73333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",7.43333333333333,1,0,0,16.0333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",5.93333333333333,0,1,0,11.1166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","S_F",5.11666666666667,1,1,1,9.7,"Weekend","TRUE","Afternoon","FALSE"
"Queens","6","EMS","Initial Alarm","First Alarm","M_E",3.93333333333333,1,0,0,16.7333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",5.88333333333333,1,0,0,33.1166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonS_F",4.53333333333333,1,1,0,42.0833333333333,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.96666666666667,0,1,0,14.7666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",4.53333333333333,1,0,0,17.4833333333333,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.48333333333333,2,1,1,18.2333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Queens","3","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.96666666666667,1,1,0,1.78333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Queens","14","EMS-911","Initial Alarm","First Alarm","M_E",6.5,1,0,0,7.18333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","10","EMS","Initial Alarm","First Alarm","M_E",5.15,0,0,1,16.3166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.3,1,1,1,5.83333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",8.36666666666667,1,0,0,8.08333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","S_F",4.11666666666667,3,2,2,21.9833333333333,"Weekend","TRUE","Afternoon","FALSE"
"Staten Island","11","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.1,1,1,1,7.05,"Weekend","TRUE","Afternoon","FALSE"
"Bronx","13","EMS-911","Initial Alarm","First Alarm","M_E",9.16666666666667,1,0,0,11.95,"Weekend","TRUE","Afternoon","TRUE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",3.48333333333333,2,2,6,35.8,"Weekend","TRUE","Afternoon","FALSE"
"Queens","6","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.15,1,1,0,3.28333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",5.7,1,0,0,28.8666666666667,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","10","Others","Initial Alarm","First Alarm","M_E",9.5,1,0,0,40.6166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Queens","6","PHONE","Others","NonFirst Alarm","S_F",3.11666666666667,5,4,8,104.283333333333,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",4.03333333333333,1,0,0,43.25,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.05,1,1,0,21.8166666666667,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","12","EMS","Initial Alarm","First Alarm","M_E",3.66666666666667,1,0,0,8.13333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","14","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.93333333333333,2,2,2,20.4333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",6.51666666666667,1,0,0,5.68333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",4.2,4,3,2,11.1333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","S_F",5.8,5,2,2,20.4833333333333,"Weekend","TRUE","Afternoon","FALSE"
"Queens","7","EMS","Initial Alarm","First Alarm","M_E",7,1,0,0,2.78333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",3.35,4,3,1,4.58333333333333,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",3.03333333333333,1,0,0,14.25,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",4.11666666666667,0,1,0,9.18333333333333,"Weekend","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",2.58333333333333,0,1,0,30.8,"Weekend","TRUE","Afternoon","TRUE"
"Queens","6","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.48333333333333,1,1,1,5,"Weekend","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",6.06666666666667,0,1,0,18.1166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",2.4,2,1,1,15.65,"Weekend","TRUE","Afternoon","FALSE"
"Manhattan","12","EMS","Initial Alarm","First Alarm","M_E",5.43333333333333,1,0,0,42.2166666666667,"Weekend","TRUE","Afternoon","TRUE"
"Brooklyn","8","Others","Initial Alarm","First Alarm","NonM_E",3.08333333333333,1,1,2,9.06666666666667,"Weekend","TRUE","Afternoon","FALSE"
